user_id,item_id,rating
USR-293,ITM-77,2
USR-323,ITM-49,3
USR-112,ITM-68,4
USR-145,ITM-89,4
USR-254,ITM-25,4
USR-212,ITM-71,3
USR-332,ITM-13,4
USR-116,ITM-54,4
USR-203,ITM-37,4
USR-322,ITM-75,4
USR-197,ITM-40,3
USR-287,ITM-12,2
USR-291,ITM-17,2
USR-187,ITM-33,3
USR-208,ITM-24,4
USR-262,ITM-52,5
USR-339,ITM-40,4
USR-169,ITM-82,5
USR-310,ITM-54,3
USR-257,ITM-75,4
USR-298,ITM-17,3
USR-173,ITM-80,3
USR-332,ITM-66,2
USR-323,ITM-89,4
USR-325,ITM-39,5
USR-162,ITM-83,3
USR-255,ITM-27,1
USR-159,ITM-78,5
USR-321,ITM-69,5
USR-320,ITM-54,5
USR-121,ITM-32,4
USR-295,ITM-78,4
USR-247,ITM-15,4
USR-195,ITM-65,4
USR-327,ITM-13,4
USR-341,ITM-32,3
USR-167,ITM-15,4
USR-318,ITM-41,4
USR-111,ITM-49,4
USR-249,ITM-82,2
USR-244,ITM-83,4
USR-237,ITM-15,4
USR-217,ITM-72,5
USR-292,ITM-76,5
USR-121,ITM-20,2
USR-317,ITM-52,5
USR-219,ITM-26,1
USR-309,ITM-13,3
USR-149,ITM-72,4
USR-291,ITM-50,4
USR-274,ITM-14,1
USR-128,ITM-41,3
USR-303,ITM-79,4
USR-263,ITM-44,4
USR-326,ITM-31,5
USR-279,ITM-74,4
USR-224,ITM-31,4
USR-303,ITM-20,3
USR-106,ITM-86,1
USR-128,ITM-12,2
USR-238,ITM-18,4
USR-233,ITM-85,4
USR-178,ITM-27,4
USR-259,ITM-82,2
USR-278,ITM-32,3
USR-302,ITM-83,5
USR-314,ITM-78,5
USR-125,ITM-56,2
USR-273,ITM-34,3
USR-325,ITM-37,1
USR-128,ITM-34,5
USR-103,ITM-83,3
USR-308,ITM-87,4
USR-198,ITM-67,3
USR-240,ITM-50,4
USR-332,ITM-34,5
USR-138,ITM-87,3
USR-114,ITM-57,4
USR-218,ITM-19,3
USR-128,ITM-84,4
USR-256,ITM-20,3
USR-215,ITM-54,3
USR-131,ITM-16,3
USR-229,ITM-73,5
USR-274,ITM-73,3
USR-305,ITM-11,3
USR-183,ITM-85,4
USR-121,ITM-51,3
USR-302,ITM-63,4
USR-126,ITM-84,5
USR-294,ITM-25,4
USR-180,ITM-27,5
USR-225,ITM-68,4
USR-335,ITM-25,3
USR-283,ITM-15,4
USR-191,ITM-66,4
USR-320,ITM-56,4
USR-120,ITM-57,5
USR-146,ITM-51,4
USR-307,ITM-85,5
USR-200,ITM-69,5
USR-286,ITM-86,4
USR-183,ITM-13,4
USR-105,ITM-11,3
USR-246,ITM-68,5
USR-284,ITM-36,4
USR-296,ITM-36,1
USR-100,ITM-81,4
USR-157,ITM-16,2
USR-223,ITM-72,1
USR-265,ITM-55,4
USR-114,ITM-72,3
USR-261,ITM-21,4
USR-288,ITM-22,3
USR-163,ITM-26,4
USR-340,ITM-72,4
USR-124,ITM-45,3
USR-117,ITM-89,2
USR-114,ITM-45,2
USR-307,ITM-56,5
USR-126,ITM-85,5
USR-171,ITM-39,5
USR-159,ITM-32,4
USR-273,ITM-25,4
USR-316,ITM-23,4
USR-192,ITM-80,1
USR-152,ITM-61,4
USR-107,ITM-46,5
USR-178,ITM-38,4
USR-126,ITM-76,3
USR-273,ITM-24,3
USR-149,ITM-56,4
USR-343,ITM-55,4
USR-298,ITM-61,5
USR-230,ITM-28,3
USR-192,ITM-86,5
USR-291,ITM-30,4
USR-280,ITM-46,4
USR-123,ITM-36,4
USR-159,ITM-64,4
USR-221,ITM-38,4
USR-230,ITM-29,5
USR-247,ITM-34,2
USR-145,ITM-79,2
USR-252,ITM-45,4
USR-321,ITM-11,4
USR-305,ITM-31,4
USR-298,ITM-25,2
USR-116,ITM-27,5
USR-225,ITM-78,4
USR-335,ITM-63,3
USR-327,ITM-54,5
USR-108,ITM-28,2
USR-265,ITM-43,5
USR-275,ITM-22,3
USR-348,ITM-52,4
USR-287,ITM-71,5
USR-345,ITM-61,4
USR-216,ITM-82,3
USR-229,ITM-28,5
USR-187,ITM-47,5
USR-171,ITM-79,4
USR-238,ITM-88,3
USR-163,ITM-66,1
USR-304,ITM-29,1
USR-308,ITM-18,4
USR-120,ITM-13,4
USR-117,ITM-59,5
USR-321,ITM-14,1
USR-163,ITM-29,3
USR-181,ITM-84,3
USR-338,ITM-31,2
USR-194,ITM-67,5
USR-265,ITM-77,3
USR-131,ITM-53,5
USR-110,ITM-43,4
USR-316,ITM-51,4
USR-132,ITM-18,5
USR-201,ITM-16,1
USR-268,ITM-77,4
USR-235,ITM-28,5
USR-110,ITM-40,2
USR-313,ITM-44,2
USR-278,ITM-66,4
USR-187,ITM-70,5
USR-140,ITM-40,4
USR-244,ITM-62,4
USR-175,ITM-41,2
USR-220,ITM-75,1
USR-145,ITM-68,5
USR-259,ITM-19,2
USR-306,ITM-11,4
USR-179,ITM-75,5
USR-153,ITM-69,3
USR-185,ITM-26,4
USR-191,ITM-25,2
USR-247,ITM-25,4
USR-260,ITM-55,3
USR-301,ITM-48,4
USR-267,ITM-40,3
USR-259,ITM-10,4
USR-196,ITM-13,3
USR-101,ITM-80,4
USR-324,ITM-35,3
USR-132,ITM-59,4
USR-332,ITM-21,3
USR-304,ITM-84,4
USR-257,ITM-74,2
USR-260,ITM-56,4
USR-176,ITM-62,3
USR-215,ITM-80,4
USR-253,ITM-11,3
USR-249,ITM-33,5
USR-202,ITM-13,5
USR-293,ITM-28,3
USR-265,ITM-35,4
USR-202,ITM-84,2
USR-189,ITM-49,3
USR-273,ITM-59,4
USR-341,ITM-84,4
USR-242,ITM-76,3
USR-325,ITM-21,3
USR-205,ITM-76,2
USR-218,ITM-36,4
USR-271,ITM-63,4
USR-148,ITM-75,4
USR-203,ITM-58,3
USR-302,ITM-25,3
USR-160,ITM-11,3
USR-294,ITM-69,1
USR-222,ITM-63,3
USR-233,ITM-39,5
USR-108,ITM-47,5
USR-105,ITM-37,4
USR-172,ITM-34,4
USR-202,ITM-19,1
USR-259,ITM-51,1
USR-140,ITM-49,5
USR-213,ITM-86,4
USR-303,ITM-51,3
USR-107,ITM-56,5
USR-171,ITM-46,1
USR-277,ITM-89,4
USR-191,ITM-31,4
USR-161,ITM-66,3
USR-183,ITM-36,4
USR-161,ITM-50,4
USR-210,ITM-89,4
USR-226,ITM-43,1
USR-106,ITM-41,5
USR-302,ITM-75,3
USR-183,ITM-21,3
USR-307,ITM-49,3
USR-231,ITM-82,1
USR-157,ITM-82,5
USR-121,ITM-19,3
USR-253,ITM-57,2
USR-226,ITM-29,2
USR-226,ITM-69,5
USR-140,ITM-75,3
USR-287,ITM-74,1
USR-302,ITM-33,2
USR-309,ITM-36,4
USR-345,ITM-11,3
USR-111,ITM-40,4
USR-186,ITM-66,3
USR-240,ITM-75,5
USR-124,ITM-38,4
USR-144,ITM-24,3
USR-342,ITM-21,3
USR-221,ITM-37,4
USR-246,ITM-33,4
USR-154,ITM-30,4
USR-337,ITM-19,5
USR-199,ITM-87,5
USR-272,ITM-27,3
USR-235,ITM-23,4
USR-320,ITM-43,2
USR-218,ITM-67,3
USR-152,ITM-85,4
USR-282,ITM-31,3
USR-131,ITM-79,5
USR-150,ITM-45,3
USR-143,ITM-54,4
USR-181,ITM-45,4
USR-297,ITM-31,4
USR-245,ITM-87,3
USR-310,ITM-89,5
USR-249,ITM-70,4
USR-136,ITM-65,4
USR-195,ITM-42,2
USR-155,ITM-54,4
USR-204,ITM-45,5
USR-230,ITM-27,5
USR-255,ITM-47,4
USR-301,ITM-76,2
USR-342,ITM-32,1
USR-134,ITM-25,3
USR-192,ITM-78,5
USR-281,ITM-77,3
USR-290,ITM-30,4
USR-306,ITM-87,4
USR-196,ITM-87,4
USR-234,ITM-79,3
USR-175,ITM-21,2
USR-148,ITM-25,3
USR-193,ITM-23,2
USR-258,ITM-80,1
USR-285,ITM-55,4
USR-288,ITM-41,3
USR-123,ITM-24,5
USR-136,ITM-26,3
USR-103,ITM-50,3
USR-319,ITM-63,1
USR-207,ITM-53,5
USR-119,ITM-36,5
USR-287,ITM-87,5
USR-251,ITM-88,4
USR-149,ITM-52,4
USR-276,ITM-40,4
USR-195,ITM-63,4
USR-204,ITM-71,1
USR-263,ITM-41,2
USR-349,ITM-49,4
USR-216,ITM-22,4
USR-197,ITM-44,5
USR-327,ITM-14,2
USR-165,ITM-82,5
USR-261,ITM-79,3
USR-263,ITM-34,3
USR-105,ITM-31,4
USR-138,ITM-75,3
USR-269,ITM-54,4
USR-214,ITM-81,4
USR-285,ITM-10,4
USR-345,ITM-53,5
USR-224,ITM-84,4
USR-111,ITM-48,4
USR-230,ITM-63,3
USR-336,ITM-84,5
USR-117,ITM-38,4
USR-139,ITM-63,3
USR-120,ITM-25,3
USR-242,ITM-29,5
USR-324,ITM-55,1
USR-198,ITM-76,5
USR-125,ITM-74,2
USR-107,ITM-67,5
USR-199,ITM-62,3
USR-339,ITM-10,4
USR-321,ITM-75,5
USR-186,ITM-38,4
USR-141,ITM-79,4
USR-113,ITM-38,1
USR-177,ITM-60,3
USR-101,ITM-42,4
USR-218,ITM-12,2
USR-168,ITM-44,4
USR-265,ITM-78,4
USR-336,ITM-85,4
USR-140,ITM-29,3
USR-161,ITM-82,2
USR-345,ITM-48,5
USR-159,ITM-13,3
USR-224,ITM-28,5
USR-210,ITM-54,5
USR-113,ITM-52,5
USR-347,ITM-22,3
USR-330,ITM-22,5
USR-316,ITM-69,5
USR-183,ITM-66,4
USR-229,ITM-61,3
USR-330,ITM-62,3
USR-169,ITM-52,2
USR-244,ITM-81,4
USR-222,ITM-81,4
USR-188,ITM-51,3
USR-348,ITM-35,4
USR-127,ITM-32,3
USR-165,ITM-52,4
USR-262,ITM-86,5
USR-104,ITM-18,3
USR-292,ITM-29,2
USR-267,ITM-65,4
USR-303,ITM-48,4
USR-263,ITM-21,3
USR-144,ITM-88,5
USR-250,ITM-64,2
USR-146,ITM-87,4
USR-130,ITM-20,2
USR-238,ITM-35,5
USR-109,ITM-51,4
USR-294,ITM-36,4
USR-217,ITM-20,5
USR-179,ITM-52,1
USR-301,ITM-28,5
USR-192,ITM-73,3
USR-109,ITM-15,2
USR-175,ITM-55,4
USR-193,ITM-51,4
USR-232,ITM-68,1
USR-119,ITM-61,4
USR-270,ITM-16,5
USR-156,ITM-77,5
USR-163,ITM-34,4
USR-311,ITM-35,5
USR-127,ITM-21,5
USR-220,ITM-52,4
USR-206,ITM-60,4
USR-264,ITM-46,3
USR-274,ITM-55,3
USR-303,ITM-89,3
USR-264,ITM-22,4
USR-148,ITM-63,5
USR-340,ITM-66,5
USR-219,ITM-13,4
USR-143,ITM-84,5
USR-155,ITM-58,5
USR-255,ITM-16,4
USR-210,ITM-20,3
USR-306,ITM-63,3
USR-207,ITM-32,2
USR-288,ITM-37,3
USR-247,ITM-66,3
USR-213,ITM-35,4
USR-177,ITM-34,5
USR-229,ITM-63,2
USR-300,ITM-38,4
USR-136,ITM-45,4
USR-119,ITM-23,2
USR-125,ITM-87,5
USR-128,ITM-44,4
USR-100,ITM-39,3
USR-134,ITM-76,3
USR-297,ITM-89,4
USR-328,ITM-39,1
USR-344,ITM-54,5
USR-158,ITM-88,4
USR-168,ITM-60,4
USR-340,ITM-62,4
USR-278,ITM-73,5
USR-305,ITM-47,4
USR-111,ITM-73,4
USR-333,ITM-16,4
USR-119,ITM-31,5
USR-280,ITM-50,4
USR-341,ITM-83,5
USR-315,ITM-19,5
USR-225,ITM-16,3
USR-325,ITM-59,4
USR-316,ITM-61,5
USR-149,ITM-42,3
USR-128,ITM-10,4
USR-284,ITM-62,5
USR-138,ITM-69,3
USR-322,ITM-43,4
USR-283,ITM-13,3
USR-338,ITM-26,2
USR-270,ITM-13,5
USR-277,ITM-52,2
USR-250,ITM-13,3
USR-137,ITM-80,3
USR-183,ITM-59,5
USR-250,ITM-82,5
USR-227,ITM-70,3
USR-225,ITM-44,1
USR-144,ITM-17,4
USR-151,ITM-33,4
USR-179,ITM-45,2
USR-277,ITM-59,4
USR-333,ITM-52,1
USR-223,ITM-36,5
USR-218,ITM-41,2
USR-107,ITM-87,2
USR-341,ITM-27,3
USR-228,ITM-38,4
USR-346,ITM-25,5
USR-256,ITM-68,3
USR-195,ITM-40,3
USR-201,ITM-13,4
USR-104,ITM-46,4
USR-185,ITM-48,3
USR-274,ITM-57,5
USR-133,ITM-55,3
USR-292,ITM-57,5
USR-154,ITM-48,1
USR-218,ITM-13,4
USR-317,ITM-39,3
USR-270,ITM-39,4
USR-301,ITM-31,4
USR-257,ITM-84,4
USR-213,ITM-75,4
USR-244,ITM-45,4
USR-125,ITM-27,5
USR-235,ITM-62,3
USR-146,ITM-80,4
USR-331,ITM-10,4
USR-212,ITM-67,3
USR-175,ITM-15,4
USR-318,ITM-79,3
USR-171,ITM-53,2
USR-145,ITM-33,2
USR-132,ITM-27,4
USR-246,ITM-51,4
USR-130,ITM-42,2
USR-307,ITM-83,5
USR-241,ITM-21,5
USR-152,ITM-36,4
USR-147,ITM-48,4
USR-168,ITM-18,5
USR-204,ITM-30,4
USR-189,ITM-85,5
USR-289,ITM-38,2
USR-293,ITM-71,4
USR-341,ITM-24,4
USR-291,ITM-11,5
USR-297,ITM-61,5
USR-162,ITM-53,3
USR-172,ITM-63,1
USR-260,ITM-27,5
USR-268,ITM-12,4
USR-188,ITM-16,3
USR-275,ITM-52,4
USR-112,ITM-47,4
USR-172,ITM-46,5
USR-344,ITM-67,4
USR-176,ITM-42,3
USR-258,ITM-68,5
USR-332,ITM-20,4
USR-302,ITM-77,4
USR-167,ITM-77,3
USR-224,ITM-75,3
USR-201,ITM-53,3
USR-337,ITM-15,4
USR-231,ITM-51,3
USR-201,ITM-34,4
USR-118,ITM-66,2
USR-297,ITM-64,4
USR-325,ITM-25,3
USR-181,ITM-23,1
USR-240,ITM-48,2
USR-332,ITM-37,5
USR-122,ITM-60,5
USR-182,ITM-58,3
USR-208,ITM-18,5
USR-228,ITM-54,5
USR-187,ITM-31,3
USR-153,ITM-41,4
USR-298,ITM-78,2
USR-188,ITM-78,3
USR-242,ITM-62,4
USR-175,ITM-83,2
USR-349,ITM-48,4
USR-298,ITM-24,4
USR-242,ITM-80,3
USR-248,ITM-38,5
USR-246,ITM-12,1
USR-159,ITM-19,3
USR-192,ITM-38,5
USR-148,ITM-15,4
USR-323,ITM-21,5
USR-134,ITM-86,5
USR-271,ITM-28,5
USR-201,ITM-76,3
USR-110,ITM-17,3
USR-198,ITM-56,4
USR-299,ITM-13,5
USR-209,ITM-60,5
USR-173,ITM-54,4
USR-293,ITM-17,4
USR-108,ITM-86,3
USR-102,ITM-76,2
USR-184,ITM-18,4
USR-125,ITM-69,4
USR-171,ITM-87,3
USR-293,ITM-80,5
USR-297,ITM-24,4
USR-255,ITM-80,3
USR-216,ITM-50,4
USR-320,ITM-31,3
USR-253,ITM-33,3
USR-252,ITM-53,4
USR-111,ITM-10,1
USR-325,ITM-89,1
USR-147,ITM-81,3
USR-306,ITM-59,5
USR-143,ITM-21,3
USR-327,ITM-69,2
USR-114,ITM-35,3
USR-142,ITM-87,5
USR-275,ITM-50,4
USR-186,ITM-45,3
USR-169,ITM-32,5
USR-145,ITM-52,3
USR-341,ITM-15,3
USR-207,ITM-78,3
USR-222,ITM-52,3
USR-270,ITM-34,3
USR-336,ITM-27,4
USR-120,ITM-71,3
USR-250,ITM-22,4
USR-206,ITM-52,2
USR-346,ITM-87,3
USR-179,ITM-37,4
USR-146,ITM-27,5
USR-216,ITM-68,3
USR-223,ITM-69,4
USR-124,ITM-66,2
USR-135,ITM-60,2
USR-302,ITM-65,3
USR-150,ITM-36,3
USR-114,ITM-41,3
USR-167,ITM-18,5
USR-120,ITM-77,1
USR-240,ITM-55,4
USR-313,ITM-76,3
USR-118,ITM-35,4
USR-133,ITM-17,4
USR-177,ITM-15,3
USR-224,ITM-89,3
USR-151,ITM-22,2
USR-337,ITM-78,5
USR-126,ITM-34,3
USR-256,ITM-29,4
USR-255,ITM-83,2
USR-134,ITM-54,4
USR-235,ITM-56,4
USR-243,ITM-72,3
USR-205,ITM-85,4
USR-263,ITM-86,5
USR-257,ITM-64,4
USR-245,ITM-84,2
USR-101,ITM-28,4
USR-276,ITM-44,4
USR-231,ITM-35,4
USR-189,ITM-23,3
USR-188,ITM-54,4
USR-193,ITM-53,4
USR-302,ITM-74,1
USR-106,ITM-60,4
USR-194,ITM-52,3
USR-173,ITM-65,3
USR-138,ITM-28,4
USR-240,ITM-85,5
USR-258,ITM-64,5
USR-170,ITM-69,5
USR-290,ITM-68,5
USR-155,ITM-42,1
USR-340,ITM-28,4
USR-269,ITM-37,4
USR-288,ITM-61,5
USR-141,ITM-58,3
USR-283,ITM-46,5
USR-135,ITM-35,4
USR-183,ITM-49,5
USR-295,ITM-89,2
USR-153,ITM-63,1
USR-228,ITM-31,5
USR-271,ITM-25,1
USR-272,ITM-44,3
USR-205,ITM-69,4
USR-146,ITM-54,4
USR-222,ITM-55,3
USR-240,ITM-81,2
USR-218,ITM-64,2
USR-217,ITM-34,4
USR-120,ITM-74,4
USR-313,ITM-15,4
USR-319,ITM-32,4
USR-236,ITM-73,3
USR-108,ITM-32,3
USR-114,ITM-39,5
USR-109,ITM-86,5
USR-315,ITM-27,3
USR-221,ITM-88,4
USR-220,ITM-30,5
USR-224,ITM-66,4
USR-269,ITM-32,1
USR-171,ITM-54,2
USR-251,ITM-53,4
USR-148,ITM-49,4
USR-253,ITM-60,2
USR-190,ITM-51,3
USR-136,ITM-16,5
USR-167,ITM-59,5
USR-149,ITM-57,4
USR-118,ITM-18,1
USR-199,ITM-66,5
USR-159,ITM-40,5
USR-266,ITM-30,3
USR-301,ITM-49,4
USR-245,ITM-86,1
USR-246,ITM-58,3
USR-263,ITM-29,3
USR-301,ITM-26,3
USR-324,ITM-37,4
USR-282,ITM-50,4
USR-341,ITM-75,4
USR-168,ITM-34,3
USR-274,ITM-67,1
USR-148,ITM-50,4
USR-326,ITM-15,3
USR-207,ITM-84,3
USR-325,ITM-47,5
USR-260,ITM-15,4
USR-218,ITM-54,5
USR-248,ITM-84,4
USR-308,ITM-23,2
USR-249,ITM-75,4
USR-275,ITM-49,3
USR-136,ITM-12,4
USR-242,ITM-33,2
USR-262,ITM-28,5
USR-298,ITM-73,5
USR-110,ITM-71,4
USR-237,ITM-10,4
USR-300,ITM-34,4
USR-177,ITM-54,5
USR-176,ITM-58,4
USR-284,ITM-25,5
USR-252,ITM-28,4
USR-101,ITM-32,5
USR-106,ITM-63,5
USR-184,ITM-82,5
USR-245,ITM-10,4
USR-166,ITM-51,3
USR-141,ITM-28,4
USR-217,ITM-43,5
USR-340,ITM-43,4
USR-302,ITM-54,4
USR-330,ITM-15,5
USR-123,ITM-30,1
USR-287,ITM-79,5
USR-145,ITM-57,4
USR-118,ITM-48,3
USR-167,ITM-40,3
USR-317,ITM-19,3
USR-201,ITM-39,4
USR-141,ITM-27,2
USR-131,ITM-69,3
USR-266,ITM-82,5
USR-337,ITM-13,3
USR-135,ITM-72,4
USR-331,ITM-49,4
USR-328,ITM-18,5
USR-196,ITM-18,4
USR-263,ITM-35,5
USR-230,ITM-13,4
USR-172,ITM-25,2
USR-196,ITM-61,4
USR-222,ITM-78,3
USR-169,ITM-14,4
USR-268,ITM-29,4
USR-330,ITM-88,3
USR-295,ITM-27,3
USR-112,ITM-11,3
USR-148,ITM-22,4
USR-229,ITM-51,4
USR-287,ITM-83,3
USR-104,ITM-70,4
USR-248,ITM-18,5
USR-107,ITM-20,3
USR-329,ITM-51,4
USR-299,ITM-22,2
USR-149,ITM-45,4
USR-166,ITM-22,2
USR-345,ITM-21,5
USR-143,ITM-46,4
USR-224,ITM-83,5
USR-102,ITM-61,4
USR-185,ITM-80,4
USR-169,ITM-11,5
USR-229,ITM-65,5
USR-314,ITM-69,4
USR-271,ITM-32,5
USR-201,ITM-73,4
USR-308,ITM-32,4
USR-134,ITM-38,3
USR-129,ITM-78,4
USR-215,ITM-40,3
USR-107,ITM-59,4
USR-249,ITM-29,5
USR-285,ITM-11,4
USR-135,ITM-34,2
USR-296,ITM-22,1
USR-176,ITM-79,5
USR-320,ITM-76,4
USR-130,ITM-67,5
USR-348,ITM-73,4
USR-307,ITM-68,3
USR-257,ITM-25,3
USR-220,ITM-77,2
USR-154,ITM-24,5
USR-243,ITM-64,3
USR-111,ITM-44,2
USR-244,ITM-64,3
USR-243,ITM-23,4
USR-239,ITM-58,2
USR-235,ITM-16,5
USR-311,ITM-39,5
USR-102,ITM-58,3
USR-243,ITM-25,4
USR-129,ITM-60,1
USR-122,ITM-89,4
USR-191,ITM-51,3
USR-214,ITM-26,3
USR-203,ITM-72,4
USR-217,ITM-54,4
USR-104,ITM-86,3
USR-311,ITM-16,4
USR-203,ITM-36,4
USR-347,ITM-19,5
USR-207,ITM-43,2
USR-164,ITM-45,5
USR-220,ITM-34,4
USR-129,ITM-15,2
USR-248,ITM-33,4
USR-183,ITM-27,4
USR-297,ITM-15,5
USR-249,ITM-38,2
USR-309,ITM-34,4
USR-299,ITM-64,3
USR-330,ITM-55,5
USR-260,ITM-84,5
USR-344,ITM-35,5
USR-115,ITM-37,3
USR-303,ITM-12,5
USR-137,ITM-84,5
USR-343,ITM-47,3
USR-325,ITM-70,4
USR-241,ITM-87,4
USR-324,ITM-57,1
USR-250,ITM-30,3
USR-213,ITM-63,3
USR-336,ITM-65,4
USR-165,ITM-68,3
USR-204,ITM-81,5
USR-184,ITM-60,4
USR-101,ITM-29,2
USR-318,ITM-68,4
USR-348,ITM-80,4
USR-300,ITM-18,5
USR-292,ITM-10,1
USR-166,ITM-72,5
USR-279,ITM-81,5
USR-289,ITM-65,4
USR-253,ITM-44,2
USR-295,ITM-12,4
USR-309,ITM-16,3
USR-154,ITM-36,3
USR-105,ITM-10,5
USR-262,ITM-89,2
USR-249,ITM-80,4
USR-270,ITM-53,5
USR-242,ITM-50,3
USR-185,ITM-84,5
USR-159,ITM-51,5
USR-343,ITM-59,3
USR-333,ITM-72,3
USR-338,ITM-68,3
USR-141,ITM-14,5
USR-265,ITM-57,3
USR-181,ITM-12,4
USR-272,ITM-56,1
USR-134,ITM-71,4
USR-315,ITM-72,3
USR-333,ITM-70,3
USR-305,ITM-26,4
USR-233,ITM-33,4
USR-179,ITM-59,3
USR-106,ITM-87,5
USR-113,ITM-88,4
USR-172,ITM-79,5
USR-242,ITM-36,4
USR-248,ITM-24,4
USR-262,ITM-59,3
USR-165,ITM-45,4
USR-190,ITM-17,4
USR-229,ITM-88,1
USR-262,ITM-12,4
USR-309,ITM-71,5
USR-305,ITM-56,4
USR-119,ITM-86,4
USR-309,ITM-70,5
USR-153,ITM-71,3
USR-132,ITM-88,2
USR-263,ITM-87,5
USR-113,ITM-40,5
USR-164,ITM-73,4
USR-179,ITM-47,5
USR-153,ITM-23,4
USR-337,ITM-17,3
USR-224,ITM-63,4
USR-279,ITM-11,5
USR-230,ITM-87,3
USR-326,ITM-65,3
USR-268,ITM-70,2
USR-233,ITM-31,5
USR-124,ITM-44,2
USR-240,ITM-25,4
USR-216,ITM-59,4
USR-325,ITM-52,4
USR-248,ITM-89,2
USR-325,ITM-67,4
USR-295,ITM-11,5
USR-124,ITM-13,5
USR-272,ITM-78,4
USR-287,ITM-78,5
USR-111,ITM-29,4
USR-131,ITM-73,4
USR-227,ITM-25,5
USR-195,ITM-60,5
USR-191,ITM-46,4
USR-240,ITM-82,3
USR-130,ITM-78,3
USR-177,ITM-51,3
USR-119,ITM-66,3
USR-245,ITM-75,3
USR-320,ITM-18,5
USR-159,ITM-73,2
USR-290,ITM-31,4
USR-233,ITM-43,3
USR-259,ITM-64,3
USR-142,ITM-47,3
USR-229,ITM-27,5
USR-159,ITM-80,5
USR-250,ITM-74,3
USR-310,ITM-10,4
USR-130,ITM-13,4
USR-342,ITM-13,5
USR-104,ITM-36,5
USR-310,ITM-52,4
USR-188,ITM-42,1
USR-229,ITM-37,4
USR-225,ITM-64,5
USR-110,ITM-69,4
USR-277,ITM-79,4
USR-258,ITM-71,4
USR-155,ITM-89,3
USR-306,ITM-43,4
USR-300,ITM-65,4
USR-314,ITM-22,4
USR-182,ITM-65,4
USR-236,ITM-27,5
USR-198,ITM-63,3
USR-248,ITM-86,4
USR-172,ITM-52,4
USR-255,ITM-48,4
USR-289,ITM-70,3
USR-214,ITM-88,5
USR-106,ITM-27,4
USR-179,ITM-32,5
USR-243,ITM-63,5
USR-196,ITM-39,2
USR-103,ITM-77,5
USR-139,ITM-80,2
USR-200,ITM-16,3
USR-202,ITM-49,5
USR-223,ITM-79,3
USR-151,ITM-74,4
USR-320,ITM-77,5
USR-263,ITM-61,4
USR-223,ITM-38,3
USR-265,ITM-30,5
USR-330,ITM-87,3
USR-277,ITM-18,4
USR-162,ITM-56,4
USR-215,ITM-51,1
USR-290,ITM-60,4
USR-161,ITM-65,3
USR-326,ITM-60,5
USR-106,ITM-79,5
USR-254,ITM-29,4
USR-191,ITM-36,4
USR-313,ITM-47,4
USR-113,ITM-81,5
USR-298,ITM-74,4
USR-328,ITM-63,3
USR-185,ITM-33,3
USR-232,ITM-56,4
USR-282,ITM-80,4
USR-229,ITM-72,4
USR-318,ITM-64,4
USR-345,ITM-71,3
USR-329,ITM-39,4
USR-178,ITM-31,3
USR-237,ITM-38,3
USR-157,ITM-51,4
USR-219,ITM-74,3
USR-266,ITM-40,3
USR-232,ITM-39,5
USR-164,ITM-27,4
USR-112,ITM-26,4
USR-312,ITM-47,1
USR-317,ITM-23,4
USR-341,ITM-88,4
USR-312,ITM-31,4
USR-280,ITM-76,3
USR-181,ITM-65,3
USR-272,ITM-66,5
USR-259,ITM-53,2
USR-308,ITM-10,3
USR-326,ITM-61,2
USR-340,ITM-79,3
USR-287,ITM-46,2
USR-238,ITM-74,4
USR-248,ITM-10,2
USR-151,ITM-30,1
USR-282,ITM-62,5
USR-216,ITM-25,3
USR-125,ITM-70,4
USR-295,ITM-63,3
USR-133,ITM-49,4
USR-151,ITM-35,3
USR-211,ITM-89,2
USR-181,ITM-74,3
USR-331,ITM-83,3
USR-326,ITM-73,4
USR-332,ITM-52,4
USR-320,ITM-26,3
USR-279,ITM-68,1
USR-256,ITM-32,4
USR-141,ITM-53,5
USR-120,ITM-62,4
USR-141,ITM-80,4
USR-240,ITM-88,4
USR-204,ITM-55,5
USR-116,ITM-87,3
USR-219,ITM-87,3
USR-236,ITM-25,4
USR-268,ITM-80,4
USR-228,ITM-28,4
USR-229,ITM-11,2
USR-147,ITM-59,5
USR-128,ITM-21,3
USR-196,ITM-79,4
USR-109,ITM-31,4
USR-341,ITM-41,5
USR-157,ITM-10,5
USR-287,ITM-63,4
USR-331,ITM-67,4
USR-120,ITM-79,5
USR-127,ITM-27,4
USR-302,ITM-15,3
USR-346,ITM-54,5
USR-133,ITM-32,3
USR-107,ITM-32,3
USR-286,ITM-35,5
USR-313,ITM-86,4
USR-299,ITM-16,4
USR-276,ITM-88,3
USR-178,ITM-53,3
USR-244,ITM-36,3
USR-287,ITM-35,3
USR-186,ITM-88,4
USR-187,ITM-45,3
USR-272,ITM-64,4
USR-310,ITM-73,3
USR-168,ITM-66,5
USR-259,ITM-78,3
USR-271,ITM-70,2
USR-292,ITM-11,2
USR-186,ITM-64,4
USR-200,ITM-89,4
USR-107,ITM-47,4
USR-176,ITM-89,4
USR-299,ITM-87,2
USR-348,ITM-38,4
USR-186,ITM-35,4
USR-142,ITM-44,2
USR-228,ITM-88,2
USR-208,ITM-76,2
USR-251,ITM-43,4
USR-326,ITM-50,3
USR-251,ITM-50,3
USR-116,ITM-32,3
