player_id,age,nominal_position,minutes_played,expected_goals_xg,expected_assists_xa,pass_completion_pct,progressive_carries_p90,tackles_p90,sprint_speed_kmh,market_value_eur_mil
PLY-8621,33,Defender,1529,0.38,0.09,90.4,6.6,5.0,29.3,10.0
PLY-8622,28,Defender,1870,0.13,0.23,75.0,4.1,5.9,29.7,31.83
PLY-8623,32,Defender,1119,0.15,0.14,71.6,2.8,5.6,31.6,9.72
PLY-8624,33,Forward,3009,0.91,0.52,81.7,5.0,2.2,30.7,38.46
PLY-8625,28,Forward,607,0.62,0.05,71.5,3.2,1.9,25.1,23.42
PLY-8626,33,Forward,3125,0.35,0.02,80.1,4.8,2.2,27.7,0.5
PLY-8627,25,Forward,2619,1.07,0.09,83.9,3.7,3.7,27.0,52.23
PLY-8628,21,Defender,1094,0.07,0.17,80.3,3.8,5.3,34.9,34.1
PLY-8629,25,Defender,2229,0.03,0.35,81.2,6.7,3.9,31.1,37.7
PLY-8630,21,Defender,1662,0.37,0.08,76.0,0.5,3.9,32.0,20.2
PLY-8631,20,Defender,786,0.17,0.19,86.7,5.6,3.8,30.7,31.15
PLY-8632,20,Midfielder,2477,0.14,0.08,79.6,6.4,0.9,33.9,24.08
PLY-8633,35,Defender,2740,0.07,0.17,69.4,3.3,6.0,31.9,0.5
PLY-8634,22,Midfielder,685,0.2,0.39,84.8,6.4,1.3,31.0,31.36
PLY-8635,35,Midfielder,736,0.08,0.05,91.5,2.6,2.8,33.8,0.5
PLY-8636,27,Midfielder,3068,0.58,0.09,86.5,3.2,1.4,31.9,36.67
PLY-8637,23,Forward,2721,0.41,0.8,75.0,2.9,1.6,28.3,41.7
PLY-8638,18,Midfielder,2236,0.54,0.37,86.6,6.4,2.1,31.7,44.66
PLY-8639,22,Winger,2818,0.2,0.37,84.6,3.5,2.9,32.6,31.14
PLY-8640,26,Forward,2351,0.79,0.13,82.5,7.8,1.9,31.2,61.92
PLY-8641,29,Forward,2817,0.66,0.06,80.4,3.9,0.8,30.6,28.78
PLY-8642,31,Midfielder,2387,0.3,0.13,88.9,5.7,2.2,33.9,17.66
PLY-8643,19,Defender,1471,0.1,0.34,71.6,5.6,3.5,28.9,21.23
PLY-8644,34,Midfielder,2969,0.07,0.21,80.6,4.8,4.1,25.0,0.5
PLY-8645,31,Defender,3103,0.06,0.06,74.2,3.3,4.1,33.6,8.05
PLY-8646,30,Forward,1543,0.84,0.04,90.1,7.0,1.4,28.8,40.21
PLY-8647,26,Defender,2226,0.43,0.06,86.3,3.5,6.8,30.9,39.04
PLY-8648,32,Midfielder,948,0.15,0.03,87.1,3.0,3.1,29.2,0.5
PLY-8649,32,Defender,2276,0.04,0.02,73.3,6.3,3.3,32.7,5.41
PLY-8650,28,Defender,1796,0.12,0.1,86.5,4.8,3.5,34.7,22.06
PLY-8651,33,Forward,609,0.59,0.02,90.3,7.2,2.8,27.2,8.47
PLY-8652,34,Forward,2061,0.5,0.03,85.4,4.4,2.3,33.0,5.14
PLY-8653,21,Forward,1266,0.73,0.14,81.8,3.2,3.3,34.4,46.24
PLY-8654,18,Midfielder,3193,1.2,0.03,89.8,5.0,1.4,31.5,47.17
PLY-8655,25,Midfielder,2122,0.05,0.01,87.6,3.6,3.0,33.6,30.67
PLY-8656,34,Defender,2776,0.15,0.07,87.6,3.3,1.7,32.3,0.5
PLY-8657,20,Midfielder,1200,0.14,0.04,91.4,6.2,2.0,30.9,24.47
PLY-8658,32,Midfielder,926,0.09,0.13,84.7,8.2,1.5,29.7,6.01
PLY-8659,32,Forward,1579,0.41,0.02,78.0,4.0,1.7,31.3,0.5
PLY-8660,31,Forward,3051,0.37,0.25,79.6,2.6,2.1,26.4,5.65
PLY-8661,31,Winger,1228,0.55,0.65,85.2,6.7,3.6,29.2,33.93
PLY-8662,19,Forward,2229,0.49,0.24,80.0,5.5,0.8,28.9,18.79
PLY-8663,30,Defender,873,0.17,0.14,77.5,5.0,1.8,34.6,26.17
PLY-8664,31,Defender,1284,0.62,0.35,82.0,6.9,3.2,29.2,37.37
PLY-8665,24,Defender,715,0.37,0.21,88.6,5.8,5.6,32.1,56.14
PLY-8666,20,Winger,1460,0.03,0.22,82.8,4.8,0.2,31.0,13.23
PLY-8667,32,Midfielder,2603,0.21,0.09,84.3,3.5,1.5,29.4,0.5
PLY-8668,31,Winger,1292,0.15,0.56,83.9,4.2,3.2,30.5,15.74
PLY-8669,28,Forward,1705,0.75,0.08,82.5,6.8,2.1,29.9,45.19
PLY-8670,32,Forward,2971,0.67,0.01,70.4,0.5,3.6,29.6,7.85
PLY-8671,30,Defender,2761,0.29,0.25,86.2,1.9,2.0,31.0,11.33
PLY-8672,35,Winger,2392,0.1,0.51,84.4,6.0,1.8,29.1,0.5
PLY-8673,23,Defender,753,0.41,0.03,82.1,5.6,6.0,32.4,42.06
PLY-8674,20,Forward,2500,0.36,0.14,88.4,3.5,0.8,30.5,24.4
PLY-8675,32,Midfielder,2027,0.04,0.04,93.3,3.8,3.4,33.5,4.16
PLY-8676,22,Winger,1889,0.1,0.45,86.8,6.3,1.9,32.9,38.21
PLY-8677,27,Midfielder,914,0.02,0.06,80.9,4.8,2.7,28.5,19.65
PLY-8678,24,Defender,1664,0.07,0.07,77.1,2.1,5.9,32.7,22.87
PLY-8679,34,Defender,704,0.44,0.34,88.7,2.6,4.9,28.5,0.5
PLY-8680,24,Midfielder,2524,0.74,0.12,74.7,7.9,1.5,31.8,60.58
PLY-8681,29,Midfielder,2513,0.09,0.2,85.1,5.3,2.9,29.9,20.82
PLY-8682,34,Midfielder,1816,0.08,0.09,88.6,6.0,1.4,25.2,0.5
PLY-8683,30,Forward,2024,0.43,0.06,71.5,4.6,2.5,31.5,24.56
PLY-8684,21,Winger,3001,0.08,0.4,83.4,6.7,0.7,28.3,25.54
PLY-8685,27,Midfielder,2372,0.01,0.03,91.7,5.4,2.2,32.4,20.98
PLY-8686,20,Winger,2560,0.65,0.3,73.1,8.5,3.6,31.9,53.28
PLY-8687,26,Forward,2203,0.41,0.04,91.9,6.2,1.8,30.2,33.49
PLY-8688,30,Winger,1308,0.14,0.43,75.9,6.7,3.5,35.5,35.16
PLY-8689,35,Midfielder,1250,0.01,0.52,89.4,6.4,5.9,27.3,0.5
PLY-8690,32,Forward,1546,0.84,0.8,81.5,0.5,2.2,28.6,27.06
PLY-8691,21,Forward,1260,0.68,0.11,82.4,6.3,2.9,29.0,43.62
PLY-8692,32,Defender,2746,0.73,0.05,74.3,3.6,5.0,34.5,26.8
PLY-8693,19,Defender,2929,0.38,0.11,89.6,5.6,4.7,34.5,48.65
PLY-8694,32,Defender,3050,0.09,0.34,84.0,3.2,5.3,26.9,0.5
PLY-8695,25,Forward,1732,0.42,0.04,91.7,1.8,1.9,29.7,21.59
PLY-8696,25,Forward,1299,0.65,0.55,74.5,5.2,1.4,29.8,46.73
PLY-8697,34,Midfielder,2846,0.11,0.08,84.9,1.5,0.4,28.8,0.5
PLY-8698,29,Midfielder,2638,0.21,0.77,87.3,3.7,1.8,29.2,24.89
PLY-8699,27,Midfielder,2974,0.01,0.33,86.4,2.9,3.3,30.2,30.68
PLY-8700,26,Winger,2801,0.02,0.52,86.0,6.6,1.1,33.7,37.64
PLY-8701,22,Winger,1151,0.19,0.29,80.8,8.6,2.5,35.8,55.32
PLY-8702,23,Winger,1004,0.21,0.22,94.7,6.0,2.1,28.1,34.23
PLY-8703,19,Defender,1061,0.35,0.09,82.2,5.1,3.7,29.2,31.06
PLY-8704,30,Midfielder,2779,0.04,0.06,68.7,6.0,0.2,32.0,9.94
PLY-8705,23,Midfielder,1473,0.18,0.01,86.5,3.3,3.8,28.0,18.11
PLY-8706,22,Midfielder,683,0.05,0.13,93.6,3.3,2.8,32.0,20.08
PLY-8707,18,Defender,2022,0.02,0.09,76.5,7.2,7.5,32.7,31.43
PLY-8708,23,Forward,820,0.48,0.18,76.1,4.3,3.5,33.0,43.59
PLY-8709,23,Midfielder,1991,0.04,0.17,81.0,5.5,3.8,32.6,29.56
PLY-8710,33,Forward,711,0.41,0.02,75.5,5.5,0.2,28.8,0.5
PLY-8711,21,Midfielder,1214,0.1,0.68,83.1,2.1,0.2,31.1,18.93
PLY-8712,28,Winger,2181,0.08,0.26,87.5,5.5,2.3,28.9,31.57
PLY-8713,26,Defender,1074,0.02,0.11,91.2,5.3,3.0,32.5,32.09
PLY-8714,20,Forward,2513,0.37,0.12,67.5,0.5,1.4,35.0,30.25
PLY-8715,25,Winger,870,0.05,0.52,79.7,6.6,5.2,32.5,52.75
PLY-8716,22,Defender,3068,0.01,0.02,83.8,2.8,5.8,30.0,27.23
PLY-8717,21,Forward,2520,0.6,0.1,83.2,6.7,1.1,33.7,51.59
PLY-8718,23,Midfielder,1990,0.08,0.18,95.0,5.2,0.2,36.7,39.58
PLY-8719,19,Midfielder,639,0.08,0.04,73.9,6.9,1.0,32.0,9.56
PLY-8720,28,Forward,2582,0.45,0.18,66.5,4.4,1.5,32.7,30.42
PLY-8721,21,Winger,2836,0.27,0.68,94.4,6.8,1.8,33.0,53.34
PLY-8722,32,Midfielder,1593,0.51,0.8,90.5,3.9,0.7,26.5,16.94
PLY-8723,23,Winger,2612,0.36,0.23,78.6,6.0,3.6,30.6,45.0
PLY-8724,34,Midfielder,3183,0.33,0.05,87.0,9.9,1.3,28.9,2.36
PLY-8725,23,Forward,889,0.52,0.07,83.5,6.1,3.0,33.3,53.43
PLY-8726,19,Midfielder,3080,0.3,0.09,82.4,2.4,2.3,33.1,23.69
PLY-8727,32,Forward,3118,0.55,0.05,82.9,9.8,3.3,29.7,32.46
PLY-8728,28,Midfielder,878,0.06,0.04,88.1,3.7,1.9,30.2,17.92
PLY-8729,25,Winger,1180,0.06,0.78,94.1,7.6,1.1,27.8,49.77
PLY-8730,30,Midfielder,1462,0.09,0.45,91.8,6.4,1.5,31.5,25.25
PLY-8731,29,Defender,853,0.6,0.01,92.4,1.4,3.7,29.4,31.21
PLY-8732,22,Forward,780,0.55,0.07,73.9,2.8,4.7,29.1,42.74
PLY-8733,23,Forward,1280,0.68,0.09,79.9,7.8,2.3,33.5,57.43
PLY-8734,21,Forward,1424,0.46,0.05,83.5,4.1,2.2,33.3,38.72
PLY-8735,18,Midfielder,1299,0.13,0.18,74.5,6.5,3.3,30.4,11.76
PLY-8736,34,Forward,1949,0.38,0.18,89.1,3.6,2.2,26.5,0.5
PLY-8737,29,Midfielder,1980,0.05,0.34,89.9,4.3,3.5,29.7,16.72
PLY-8738,32,Midfielder,2273,0.44,0.24,83.8,8.1,1.8,32.2,21.7
PLY-8739,18,Midfielder,3038,0.22,0.14,84.9,5.4,1.6,32.5,17.51
PLY-8740,31,Forward,2238,0.45,0.19,89.5,3.8,1.0,29.0,12.45
PLY-8741,23,Midfielder,2557,0.41,0.06,81.2,3.1,4.4,31.6,43.13
PLY-8742,22,Winger,811,0.07,0.38,89.8,5.8,2.1,26.9,33.19
PLY-8743,28,Defender,2138,0.93,0.12,80.5,7.0,3.0,26.8,53.06
PLY-8744,21,Midfielder,983,0.11,0.03,90.5,6.0,2.4,35.8,29.55
PLY-8745,30,Forward,2314,0.45,0.05,82.5,2.2,1.4,32.6,12.53
PLY-8746,28,Winger,941,0.09,0.28,95.0,7.2,1.7,31.5,35.28
PLY-8747,20,Defender,2438,0.03,0.46,76.7,4.4,4.8,30.6,25.98
PLY-8748,18,Midfielder,2587,0.03,0.05,82.6,5.1,4.0,27.6,0.5
PLY-8749,23,Winger,1443,0.26,0.28,73.0,5.8,2.3,33.7,47.93
PLY-8750,35,Midfielder,2134,0.52,0.08,79.4,6.7,1.3,27.5,0.5
PLY-8751,27,Midfielder,1019,0.39,0.2,90.3,4.5,1.6,33.0,36.55
PLY-8752,22,Defender,2588,0.04,0.02,91.6,5.2,5.2,31.8,35.93
PLY-8753,27,Forward,2532,0.55,0.55,87.0,2.9,0.2,31.4,46.59
PLY-8754,29,Winger,2449,0.03,0.58,82.0,5.5,0.9,28.6,30.09
PLY-8755,19,Defender,905,0.01,0.15,76.6,9.8,4.7,28.7,28.01
PLY-8756,30,Midfielder,1468,0.27,0.2,91.4,8.1,0.2,32.4,31.04
PLY-8757,25,Forward,3184,0.54,0.01,76.3,4.4,1.8,31.7,39.54
PLY-8758,19,Forward,1735,0.37,0.07,73.9,7.6,1.6,31.6,35.54
PLY-8759,18,Midfielder,2034,0.01,0.29,84.1,6.9,3.3,32.1,18.19
PLY-8760,22,Defender,805,1.15,0.01,69.8,3.2,4.1,27.2,45.09
PLY-8761,26,Midfielder,1095,0.01,0.06,77.7,3.1,3.6,33.7,23.63
PLY-8762,34,Midfielder,2509,0.15,0.16,95.0,5.8,2.3,29.2,0.5
PLY-8763,26,Defender,3151,0.18,0.05,72.6,5.0,6.5,34.1,46.82
PLY-8764,28,Forward,1645,0.38,0.49,74.9,3.7,0.5,27.1,18.47
PLY-8765,32,Defender,812,0.05,0.03,82.4,5.9,6.3,31.3,0.5
PLY-8766,23,Forward,909,0.46,0.29,82.7,1.6,1.7,32.7,34.2
PLY-8767,20,Winger,2591,0.36,0.35,80.6,7.2,4.0,28.2,34.26
PLY-8768,34,Midfielder,871,0.18,0.25,74.0,2.0,3.6,28.6,0.5
PLY-8769,22,Forward,2422,0.6,0.07,87.1,2.1,0.2,29.2,25.72
PLY-8770,29,Midfielder,2679,1.05,0.13,83.3,3.1,2.8,33.4,47.38
PLY-8771,35,Midfielder,1042,0.37,0.35,93.3,5.2,3.4,30.7,0.5
PLY-8772,31,Defender,2809,0.14,0.11,78.1,3.1,6.0,33.5,18.24
PLY-8773,28,Defender,853,0.15,0.08,87.9,2.1,3.0,31.9,17.22
PLY-8774,26,Defender,1120,0.24,0.14,89.8,5.5,5.1,33.1,43.14
PLY-8775,19,Forward,1576,0.62,0.23,79.2,7.5,2.4,34.1,47.46
PLY-8776,29,Forward,609,0.52,0.11,87.3,5.8,2.7,32.7,41.67
PLY-8777,20,Forward,3152,0.61,0.5,74.0,8.1,3.4,30.7,67.71
PLY-8778,20,Midfielder,2183,0.01,0.06,87.6,7.3,3.6,30.2,24.47
PLY-8779,18,Winger,3083,0.14,0.34,89.3,6.0,1.4,31.3,17.3
PLY-8780,25,Midfielder,1734,0.08,0.25,89.1,5.8,2.5,33.3,39.01
PLY-8781,25,Forward,752,0.38,0.21,95.0,4.3,2.2,29.8,35.91
PLY-8782,28,Midfielder,2258,0.03,0.36,89.4,6.6,1.9,32.9,26.91
PLY-8783,26,Defender,2456,0.23,0.8,79.8,4.3,4.2,32.2,49.86
PLY-8784,22,Defender,1814,0.19,0.1,95.0,2.9,4.6,28.7,32.43
PLY-8785,31,Winger,2352,0.07,0.24,91.8,9.7,1.5,31.3,16.04
PLY-8786,20,Midfielder,1704,0.16,0.01,76.4,5.1,3.3,31.8,21.36
PLY-8787,22,Forward,3136,0.52,0.23,77.3,3.2,3.7,30.3,35.59
PLY-8788,22,Winger,1494,0.05,0.59,75.8,6.0,1.2,31.8,35.24
PLY-8789,31,Defender,1711,0.26,0.04,85.9,3.2,6.0,28.9,6.08
PLY-8790,21,Midfielder,703,0.38,0.03,89.4,2.5,1.2,32.0,26.24
PLY-8791,30,Defender,2514,0.39,0.01,85.4,3.5,5.5,31.1,28.42
PLY-8792,27,Defender,1606,0.23,0.31,72.2,5.2,6.0,28.1,37.99
PLY-8793,35,Defender,1006,0.18,0.07,78.2,4.6,4.3,29.7,0.5
PLY-8794,25,Defender,2001,0.02,0.09,81.1,3.6,3.4,30.5,29.42
PLY-8795,25,Midfielder,766,0.08,0.13,75.1,7.5,1.5,32.9,27.48
PLY-8796,24,Midfielder,1108,0.02,0.33,80.8,0.5,2.6,33.4,25.24
PLY-8797,25,Midfielder,2261,0.83,0.19,94.1,5.1,4.6,30.4,54.46
PLY-8798,31,Defender,2960,0.04,0.17,72.7,4.2,2.4,28.3,0.5
PLY-8799,23,Defender,1362,0.04,0.03,90.7,2.6,4.5,27.8,17.88
PLY-8800,18,Defender,1280,0.55,0.13,88.5,5.2,4.3,29.7,22.97
PLY-8801,32,Forward,3124,1.07,0.23,80.3,4.1,1.7,29.3,30.37
PLY-8802,18,Defender,2720,0.36,0.65,78.1,7.0,4.3,28.6,42.22
PLY-8803,34,Defender,1764,0.01,0.04,87.0,6.2,3.7,32.0,0.5
PLY-8804,18,Defender,1181,0.01,0.01,77.3,8.3,5.9,32.1,40.12
PLY-8805,32,Defender,861,0.12,0.01,77.6,3.5,6.0,29.7,0.5
PLY-8806,19,Defender,1963,0.04,0.08,81.9,7.3,4.5,31.5,34.3
PLY-8807,31,Midfielder,1931,0.01,0.31,73.2,2.2,2.0,30.7,0.5
PLY-8808,25,Midfielder,2892,0.16,0.01,77.3,4.3,1.6,32.9,23.54
PLY-8809,25,Forward,2138,1.07,0.11,80.1,3.6,2.3,33.3,63.66
PLY-8810,24,Midfielder,1160,0.1,0.07,88.9,5.7,4.4,30.8,27.22
PLY-8811,23,Defender,1699,0.27,0.01,77.2,5.7,4.3,31.2,32.04
PLY-8812,23,Defender,2503,0.26,0.11,80.8,2.7,3.4,31.9,21.58
PLY-8813,20,Forward,774,0.42,0.05,72.3,5.8,1.7,31.1,35.42
PLY-8814,24,Forward,2756,0.61,0.08,87.6,3.7,3.1,33.4,49.15
PLY-8815,25,Defender,2830,0.06,0.22,83.3,2.9,3.5,34.2,26.92
PLY-8816,27,Forward,791,0.38,0.13,83.9,4.5,2.2,32.3,43.06
PLY-8817,32,Forward,664,0.65,0.02,84.9,1.5,2.8,28.0,0.5
PLY-8818,32,Forward,2097,0.38,0.59,82.5,6.4,1.4,31.1,30.92
PLY-8819,18,Forward,2167,1.2,0.18,79.1,4.4,0.2,32.3,49.53
PLY-8820,24,Forward,1751,0.4,0.26,88.8,4.4,0.9,29.3,31.74
PLY-8821,21,Midfielder,2537,0.23,0.01,86.9,4.3,1.2,32.3,23.98
PLY-8822,23,Midfielder,968,0.13,0.01,85.0,7.8,1.9,30.3,27.38
PLY-8823,18,Winger,1450,0.03,0.22,81.9,10.0,2.3,33.1,33.61
PLY-8824,22,Midfielder,642,0.01,0.04,85.8,7.2,3.2,32.6,33.82
PLY-8825,18,Defender,2507,0.24,0.1,80.9,4.3,2.9,32.0,20.5
PLY-8826,21,Forward,3135,0.76,0.49,84.7,2.3,3.0,31.6,55.44
PLY-8827,19,Forward,677,0.81,0.11,76.4,4.5,1.8,26.8,32.67
PLY-8828,27,Defender,2424,0.16,0.06,76.8,5.1,2.3,28.8,14.43
PLY-8829,22,Forward,1893,0.73,0.15,85.4,6.1,2.2,31.2,58.24
PLY-8830,27,Midfielder,1273,0.28,0.02,85.1,5.1,3.8,34.8,38.88
PLY-8831,18,Midfielder,1300,0.32,0.17,91.8,2.4,3.3,32.7,8.92
PLY-8832,23,Defender,1358,0.17,0.15,84.5,3.4,4.3,35.5,40.18
PLY-8833,30,Forward,2523,0.6,0.28,78.7,3.2,3.6,31.7,34.23
PLY-8834,32,Midfielder,1501,0.41,0.78,89.5,5.6,2.4,29.9,25.8
PLY-8835,21,Defender,1592,0.13,0.05,89.2,5.6,5.6,34.6,38.16
PLY-8836,30,Forward,1791,0.76,0.13,84.7,5.9,0.2,31.1,31.93
PLY-8837,32,Defender,2986,0.22,0.43,86.0,5.1,2.9,27.8,9.89
PLY-8838,25,Defender,2840,0.05,0.28,81.0,0.5,5.3,32.2,25.16
PLY-8839,22,Winger,2076,0.01,0.34,88.0,3.5,4.0,34.0,28.91
PLY-8840,32,Forward,2930,0.46,0.52,78.5,4.2,2.7,28.2,23.99
PLY-8841,21,Defender,989,0.2,0.01,84.0,4.7,3.8,32.8,27.55
PLY-8842,29,Midfielder,1599,0.46,0.48,95.0,7.0,1.2,31.3,30.46
PLY-8843,30,Midfielder,1124,0.03,0.01,89.2,4.7,1.8,32.5,5.89
PLY-8844,19,Forward,2455,0.75,0.14,79.5,2.5,3.7,32.2,43.01
PLY-8845,21,Defender,2106,0.5,0.4,79.5,5.8,4.0,30.6,50.06
PLY-8846,21,Forward,1258,0.39,0.05,81.6,4.5,3.5,31.3,26.42
PLY-8847,28,Midfielder,1490,0.48,0.12,91.1,3.7,3.0,30.7,26.56
PLY-8848,22,Forward,2081,1.2,0.07,82.9,1.3,4.3,31.8,52.55
PLY-8849,28,Defender,1051,0.32,0.55,78.1,4.7,4.6,29.6,38.39
PLY-8850,27,Defender,3075,0.38,0.31,78.1,5.0,4.3,30.2,40.65
PLY-8851,25,Defender,2137,1.2,0.22,82.9,2.5,5.7,30.6,70.0
PLY-8852,23,Midfielder,1482,0.23,0.16,86.3,6.0,1.1,32.4,37.96
PLY-8853,23,Forward,912,0.44,0.31,84.7,5.8,1.7,28.4,42.66
PLY-8854,25,Defender,1439,0.45,0.09,87.5,4.6,2.4,31.3,48.31
PLY-8855,32,Midfielder,3166,0.24,0.11,95.0,4.5,0.7,28.4,0.5
PLY-8856,31,Forward,974,0.57,0.24,73.2,6.4,4.5,29.1,35.62
PLY-8857,28,Defender,1050,0.07,0.08,86.1,5.2,5.2,30.0,15.22
PLY-8858,29,Winger,1194,0.35,0.23,82.6,5.6,0.6,31.9,25.53
PLY-8859,30,Defender,1833,0.02,0.01,70.9,4.1,5.8,31.2,3.64
PLY-8860,25,Defender,1099,0.65,0.02,89.5,5.6,3.6,33.1,49.65
PLY-8861,35,Winger,1063,0.1,0.59,84.5,2.9,3.0,30.9,0.5
PLY-8862,18,Forward,712,0.38,0.12,86.8,2.6,3.0,28.1,9.04
PLY-8863,32,Midfielder,1635,0.15,0.22,75.8,5.9,4.2,27.9,10.81
PLY-8864,25,Winger,2978,0.01,0.31,80.7,9.4,1.6,31.1,46.38
PLY-8865,28,Forward,2524,0.64,0.05,75.5,6.5,1.3,31.4,42.62
PLY-8866,29,Defender,739,0.58,0.08,95.0,6.3,1.2,29.6,38.37
PLY-8867,29,Midfielder,2024,0.45,0.28,92.9,4.8,2.1,34.4,45.8
PLY-8868,21,Midfielder,1116,0.03,0.18,81.9,2.4,3.1,33.4,23.77
PLY-8869,33,Defender,2547,0.03,0.5,72.8,4.1,5.4,26.4,0.5
PLY-8870,21,Winger,2765,0.42,0.42,83.2,3.0,3.7,32.3,45.46
PLY-8871,22,Defender,1487,0.65,0.15,88.6,7.1,4.7,31.4,52.31
PLY-8872,22,Forward,1941,0.5,0.17,71.6,2.9,2.8,34.2,41.8
PLY-8873,25,Winger,649,0.17,0.73,76.4,5.9,2.3,28.0,43.51
PLY-8874,27,Forward,618,0.45,0.28,75.4,6.6,3.0,36.0,54.78
PLY-8875,34,Midfielder,1325,0.56,0.01,91.2,1.3,1.1,28.1,0.5
PLY-8876,26,Midfielder,2844,0.26,0.14,83.8,2.1,0.5,32.3,27.65
PLY-8877,31,Midfielder,2073,0.09,0.21,84.0,5.0,1.2,28.7,3.26
PLY-8878,25,Midfielder,1051,0.09,0.25,87.0,5.5,2.5,30.7,34.11
PLY-8879,26,Winger,2936,0.55,0.26,76.7,6.9,0.6,27.8,50.39
PLY-8880,28,Defender,1764,0.01,0.36,73.3,4.4,3.6,34.1,29.83
PLY-8881,18,Defender,1707,0.1,0.56,90.2,7.0,3.7,30.9,30.78
PLY-8882,31,Forward,3038,0.55,0.05,90.8,5.8,3.1,29.6,29.3
PLY-8883,22,Winger,814,0.04,0.61,83.1,8.0,3.0,36.6,50.88
PLY-8884,31,Winger,2149,0.02,0.24,83.5,8.6,2.3,32.1,20.81
PLY-8885,21,Defender,2862,0.42,0.01,89.6,3.9,4.9,30.0,29.49
PLY-8886,18,Forward,727,0.91,0.02,82.9,8.8,2.8,30.2,51.73
PLY-8887,25,Forward,2445,0.78,0.01,79.5,0.5,1.8,32.1,38.94
PLY-8888,32,Forward,1359,0.92,0.34,82.2,7.4,1.5,31.7,44.78
PLY-8889,32,Forward,3051,0.55,0.01,90.4,6.3,4.0,33.9,31.01
PLY-8890,26,Midfielder,2415,0.42,0.06,86.3,5.0,0.2,28.0,25.94
PLY-8891,26,Winger,2985,0.12,0.24,78.0,7.2,1.3,33.1,38.67
PLY-8892,27,Midfielder,960,0.27,0.06,86.9,4.2,2.0,33.5,33.27
PLY-8893,26,Forward,1168,1.2,0.02,85.9,6.7,2.9,29.8,72.02
PLY-8894,20,Midfielder,2015,0.06,0.2,89.2,4.4,3.6,30.7,15.94
PLY-8895,28,Forward,2865,0.47,0.03,85.3,3.0,4.4,27.9,26.19
PLY-8896,23,Forward,2197,0.51,0.34,77.0,6.3,2.1,30.4,49.0
PLY-8897,19,Midfielder,2292,0.04,0.31,90.6,7.7,2.2,32.0,30.98
PLY-8898,24,Midfielder,801,0.02,0.01,86.2,0.6,2.6,35.0,15.29
PLY-8899,35,Defender,2664,0.44,0.41,77.7,9.2,3.8,33.7,11.29
PLY-8900,19,Winger,2969,0.94,0.23,86.6,4.9,0.8,29.2,38.15
PLY-8901,34,Midfielder,1117,0.13,0.05,83.3,2.6,2.1,33.2,0.5
PLY-8902,28,Midfielder,1948,0.02,0.01,76.6,2.0,3.1,27.2,3.1
PLY-8903,29,Defender,2035,0.02,0.07,76.0,4.5,4.1,30.2,11.14
PLY-8904,24,Midfielder,1941,0.55,0.13,84.9,1.9,2.7,30.8,41.37
PLY-8905,23,Forward,1280,0.51,0.29,85.5,2.2,0.2,32.1,48.16
PLY-8906,18,Winger,2588,0.1,0.29,76.8,5.6,2.2,31.7,22.0
PLY-8907,34,Forward,2091,0.51,0.22,80.6,4.8,1.7,30.8,0.5
PLY-8908,28,Defender,1024,0.1,0.04,74.7,5.0,2.9,31.1,16.52
PLY-8909,35,Midfielder,2568,0.17,0.25,91.9,7.0,3.0,32.1,0.5
PLY-8910,34,Midfielder,2312,0.49,0.05,95.0,6.9,4.4,31.5,14.37
PLY-8911,24,Midfielder,3034,0.22,0.03,95.0,6.5,3.4,30.9,47.41
PLY-8912,34,Defender,1377,0.3,0.04,87.8,4.0,5.7,31.9,1.1
PLY-8913,26,Forward,2745,0.46,0.04,87.2,0.8,3.1,36.1,39.26
PLY-8914,34,Forward,2426,0.69,0.13,69.6,0.8,3.0,28.5,0.5
PLY-8915,25,Defender,807,0.27,0.34,83.1,6.5,2.2,35.2,46.82
PLY-8916,34,Midfielder,2137,0.03,0.01,83.0,6.2,2.0,28.7,0.5
PLY-8917,24,Forward,2259,0.56,0.22,87.3,3.3,2.8,34.6,48.46
PLY-8918,18,Winger,2813,0.07,0.41,66.8,4.1,2.8,30.3,15.29
PLY-8919,30,Midfielder,621,0.41,0.37,87.2,2.4,3.7,33.2,24.64
PLY-8920,34,Defender,753,0.14,0.05,80.7,4.8,3.2,30.4,0.5
PLY-8921,30,Defender,2562,1.2,0.11,88.7,4.9,5.1,27.6,48.74
PLY-8922,33,Defender,818,0.02,0.47,91.3,6.6,3.1,34.2,9.1
PLY-8923,25,Midfielder,1268,0.38,0.19,80.4,3.6,1.9,29.5,28.44
PLY-8924,35,Winger,2118,0.28,0.31,76.7,6.5,2.1,27.2,0.5
PLY-8925,18,Forward,2877,0.71,0.03,83.4,6.8,3.2,30.1,45.22
PLY-8926,31,Defender,2667,0.09,0.05,92.4,0.5,5.3,35.6,4.58
PLY-8927,32,Forward,1549,0.52,0.16,82.4,5.1,2.3,27.2,10.69
PLY-8928,35,Midfielder,2795,0.4,0.23,78.3,3.8,0.2,30.4,0.5
PLY-8929,19,Midfielder,1002,0.07,0.02,82.4,5.9,2.7,29.0,20.2
PLY-8930,34,Winger,1195,0.06,0.38,83.2,8.0,1.9,27.9,0.5
PLY-8931,35,Winger,3014,0.2,0.36,83.4,5.6,3.9,26.5,0.5
PLY-8932,23,Forward,2037,0.54,0.13,77.8,3.5,3.6,32.2,41.04
PLY-8933,21,Forward,1757,0.43,0.21,78.2,0.5,1.1,31.1,18.53
