engine_id,cycle,sensor_2_temp,sensor_3_pressure,sensor_4_speed,sensor_7_flow,true_rul_cycles
23,213,649.26,1594.13,1410.61,548.25,15
23,214,649.83,1594.71,1410.91,548.96,14
23,215,650.69,1595.31,1411.49,549.0,13
23,216,650.94,1592.67,1411.87,548.44,12
23,217,650.19,1592.88,1412.03,548.8,11
23,218,650.73,1594.21,1411.23,548.61,10
23,219,651.15,1595.36,1412.6,548.89,9
23,220,650.55,1592.9,1411.13,548.47,8
23,221,650.26,1594.61,1410.35,548.65,7
23,222,649.47,1595.73,1411.77,548.99,6
23,223,650.4,1594.31,1410.48,548.48,5
23,224,650.04,1595.38,1411.45,548.76,4
23,225,650.93,1593.3,1411.84,548.54,3
23,226,650.55,1595.89,1413.16,548.21,2
23,227,649.83,1595.36,1412.31,548.74,1
23,228,650.2,1593.31,1412.98,548.65,0
24,1,642.63,1580.52,1400.41,553.21,185
24,2,641.74,1578.27,1398.73,553.02,184
24,3,642.53,1581.34,1399.53,553.33,183
24,4,643.0,1581.06,1401.45,553.17,182
24,5,642.14,1579.61,1399.03,552.75,181
24,6,642.18,1580.23,1400.3,552.17,180
24,7,642.63,1581.65,1400.75,552.48,179
24,8,642.51,1580.68,1400.9,553.27,178
24,9,642.34,1580.95,1399.89,553.06,177
24,10,642.74,1581.08,1399.8,552.55,176
24,11,641.77,1580.06,1401.28,552.85,175
24,12,642.61,1582.76,1401.02,552.54,174
24,13,642.31,1580.78,1400.48,552.97,173
24,14,642.81,1580.76,1400.68,552.87,172
24,15,643.09,1579.01,1400.83,552.66,171
24,16,642.95,1581.44,1401.36,552.54,170
24,17,642.45,1582.33,1401.75,552.78,169
24,18,643.15,1580.3,1400.76,552.9,168
24,19,643.01,1581.62,1401.02,552.92,167
24,20,642.21,1581.99,1401.24,552.14,166
24,21,643.61,1578.49,1401.45,552.65,165
24,22,642.62,1582.13,1401.24,552.76,164
24,23,644.46,1582.29,1401.97,552.15,163
24,24,643.18,1581.51,1402.17,551.99,162
24,25,642.71,1583.46,1401.78,552.79,161
24,26,643.33,1582.74,1401.43,552.31,160
24,27,643.62,1582.03,1402.69,552.31,159
24,28,642.81,1580.76,1401.67,552.6,158
24,29,643.06,1583.25,1401.95,552.48,157
24,30,643.26,1582.67,1402.69,552.27,156
24,31,643.21,1580.35,1402.43,552.02,155
24,32,643.25,1581.33,1401.88,552.86,154
24,33,643.65,1581.92,1401.76,551.77,153
24,34,643.1,1581.23,1402.41,552.31,152
24,35,643.63,1583.3,1401.65,551.81,151
24,36,643.18,1581.5,1402.61,552.73,150
24,37,643.27,1582.61,1402.55,552.02,149
24,38,643.87,1582.41,1401.91,552.03,148
24,39,643.91,1584.73,1402.82,551.98,147
24,40,644.16,1584.47,1402.34,551.99,146
24,41,643.7,1584.34,1402.7,551.59,145
24,42,644.08,1585.22,1403.96,551.84,144
24,43,643.69,1585.79,1404.03,552.1,143
24,44,643.33,1582.87,1401.96,552.48,142
24,45,643.45,1585.84,1402.82,551.55,141
24,46,644.5,1584.51,1401.95,551.88,140
24,47,644.7,1583.35,1404.38,551.64,139
24,48,643.54,1583.98,1401.93,551.88,138
24,49,644.24,1583.09,1404.66,551.81,137
24,50,644.63,1585.2,1404.63,551.43,136
24,51,643.63,1586.24,1403.76,551.8,135
24,52,644.32,1583.88,1404.04,551.31,134
24,53,644.61,1585.57,1404.01,551.7,133
24,54,644.47,1585.96,1403.95,552.22,132
24,55,643.82,1585.58,1402.9,551.65,131
24,56,645.11,1583.37,1405.31,551.98,130
24,57,644.84,1583.54,1403.53,551.51,129
24,58,644.16,1586.05,1403.42,551.54,128
24,59,644.65,1584.56,1404.23,551.39,127
24,60,645.15,1584.19,1403.85,551.16,126
24,61,645.22,1586.58,1404.51,551.58,125
24,62,644.82,1583.19,1402.92,551.73,124
24,63,644.81,1583.52,1402.94,551.67,123
24,64,645.27,1583.39,1404.25,551.57,122
24,65,644.74,1586.8,1403.92,550.91,121
24,66,644.94,1587.04,1403.98,551.09,120
24,67,645.31,1585.79,1404.32,551.52,119
24,68,644.83,1584.84,1404.97,551.06,118
24,69,645.8,1587.11,1403.54,551.77,117
24,70,645.26,1587.38,1404.62,551.25,116
24,71,645.13,1582.86,1405.32,551.07,115
24,72,645.67,1587.89,1404.18,551.07,114
24,73,645.74,1585.4,1405.76,551.03,113
24,74,645.96,1585.68,1405.04,551.5,112
24,75,645.63,1587.41,1403.67,551.06,111
24,76,645.5,1585.29,1405.68,551.01,110
24,77,645.21,1587.42,1404.13,550.84,109
24,78,645.77,1587.99,1405.16,550.63,108
24,79,645.88,1585.74,1405.99,550.97,107
24,80,646.11,1586.04,1404.61,550.49,106
24,81,645.44,1586.83,1405.31,551.22,105
24,82,646.24,1586.74,1405.34,551.35,104
24,83,645.89,1585.68,1404.94,550.35,103
24,84,645.46,1584.84,1405.7,551.33,102
24,85,645.51,1585.86,1406.24,550.81,101
24,86,646.03,1587.92,1404.98,550.71,100
24,87,645.77,1585.25,1406.0,551.08,99
24,88,646.05,1588.82,1405.47,551.06,98
24,89,646.26,1586.31,1406.67,550.89,97
24,90,646.5,1585.79,1405.89,550.68,96
24,91,645.82,1589.13,1406.03,550.36,95
24,92,646.01,1588.65,1405.25,550.49,94
24,93,646.19,1588.16,1405.42,550.87,93
24,94,646.31,1587.87,1404.14,550.73,92
24,95,646.24,1588.23,1405.61,550.59,91
24,96,646.6,1589.58,1405.13,550.83,90
24,97,646.92,1588.76,1407.18,550.49,89
24,98,646.97,1587.14,1406.37,550.48,88
24,99,646.34,1586.02,1404.81,550.96,87
24,100,645.85,1588.47,1405.41,550.33,86
24,101,646.89,1588.45,1406.41,550.9,85
24,102,646.55,1589.81,1405.73,550.18,84
24,103,646.65,1588.42,1405.96,550.43,83
24,104,647.3,1588.03,1405.16,549.96,82
24,105,647.63,1590.32,1406.43,550.7,81
24,106,646.95,1590.19,1405.98,550.12,80
24,107,647.42,1586.95,1406.96,550.4,79
24,108,647.25,1588.99,1406.86,550.27,78
24,109,646.58,1588.71,1407.96,550.28,77
24,110,647.59,1589.87,1407.48,550.29,76
24,111,646.82,1591.09,1407.8,550.27,75
24,112,647.8,1589.91,1406.09,550.16,74
24,113,647.45,1591.04,1409.18,550.27,73
24,114,647.46,1588.58,1406.64,549.74,72
24,115,647.41,1590.92,1408.04,550.24,71
24,116,647.79,1593.02,1406.82,549.47,70
24,117,647.48,1590.86,1406.31,550.42,69
24,118,647.26,1590.05,1406.88,549.85,68
24,119,647.0,1590.53,1407.18,550.2,67
24,120,647.5,1588.39,1407.8,550.17,66
24,121,647.95,1591.68,1406.99,550.18,65
24,122,646.69,1590.99,1408.75,549.25,64
24,123,647.49,1588.98,1407.66,549.86,63
24,124,647.65,1591.32,1407.75,549.7,62
24,125,647.63,1589.91,1408.0,549.79,61
24,126,647.9,1591.85,1407.11,550.09,60
24,127,648.19,1589.86,1409.2,549.91,59
24,128,647.4,1588.93,1408.89,550.11,58
24,129,648.52,1591.35,1408.24,550.02,57
24,130,647.97,1590.22,1407.95,549.34,56
24,131,647.69,1590.68,1406.29,549.68,55
24,132,648.4,1592.4,1408.09,549.64,54
24,133,647.79,1590.2,1409.49,550.27,53
24,134,647.45,1589.98,1407.15,549.75,52
24,135,647.97,1591.46,1409.24,549.9,51
24,136,647.56,1591.08,1407.42,550.23,50
24,137,648.12,1589.56,1408.4,549.75,49
24,138,648.6,1592.84,1408.95,549.56,48
24,139,648.63,1592.15,1409.06,549.88,47
24,140,648.15,1591.41,1407.41,550.03,46
24,141,648.25,1593.2,1408.57,549.68,45
24,142,648.51,1590.88,1409.54,549.95,44
24,143,649.25,1592.58,1408.26,549.12,43
24,144,649.04,1590.57,1409.78,549.56,42
24,145,649.15,1592.46,1409.33,550.11,41
24,146,649.0,1592.6,1408.87,549.12,40
24,147,648.61,1590.21,1409.23,549.68,39
24,148,649.16,1591.68,1411.9,549.8,38
24,149,648.8,1593.55,1409.15,549.47,37
24,150,648.71,1590.8,1410.1,549.37,36
24,151,648.93,1592.31,1409.02,549.82,35
24,152,649.05,1592.1,1408.76,549.74,34
24,153,649.36,1592.51,1408.84,549.8,33
24,154,648.89,1591.78,1409.9,549.39,32
24,155,649.02,1588.6,1410.2,549.53,31
24,156,648.77,1594.62,1410.76,549.37,30
24,157,648.77,1593.16,1410.41,549.18,29
24,158,649.58,1592.48,1409.98,548.98,28
24,159,649.09,1592.81,1410.11,549.08,27
24,160,649.68,1594.88,1409.3,549.57,26
24,161,649.63,1592.09,1410.12,549.19,25
24,162,648.74,1593.13,1410.87,548.86,24
24,163,648.86,1593.56,1412.28,548.84,23
24,164,649.22,1593.16,1411.84,548.54,22
24,165,649.85,1592.92,1410.34,548.71,21
24,166,649.49,1592.39,1410.28,548.24,20
24,167,648.94,1594.05,1411.78,549.93,19
24,168,650.05,1593.11,1409.25,549.1,18
24,169,649.14,1592.84,1411.61,549.0,17
24,170,649.4,1591.84,1411.14,548.99,16
24,171,650.42,1590.98,1411.13,549.14,15
24,172,649.69,1592.14,1410.36,548.85,14
24,173,649.71,1594.5,1412.18,548.69,13
24,174,650.44,1594.08,1411.5,548.76,12
24,175,650.14,1594.95,1411.8,548.77,11
24,176,648.71,1595.1,1409.78,548.56,10
24,177,649.13,1596.5,1411.75,548.62,9
24,178,650.7,1595.18,1411.58,548.81,8
24,179,650.03,1593.14,1412.32,548.65,7
24,180,649.52,1595.32,1411.65,549.16,6
24,181,650.38,1593.37,1410.25,549.0,5
24,182,650.29,1593.83,1411.17,548.99,4
24,183,650.55,1596.27,1412.0,548.32,3
24,184,651.12,1594.57,1412.51,548.87,2
24,185,650.46,1593.78,1411.39,548.73,1
24,186,650.71,1596.76,1412.91,548.21,0
25,1,641.64,1580.04,1400.26,553.16,218
25,2,641.22,1581.09,1400.44,552.74,217
25,3,642.02,1580.45,1397.37,552.56,216
25,4,642.62,1579.55,1400.15,552.88,215
25,5,642.48,1579.86,1400.02,552.95,214
25,6,642.57,1581.81,1400.07,552.73,213
25,7,642.21,1582.09,1401.01,552.71,212
25,8,641.66,1581.88,1401.41,552.5,211
25,9,642.17,1581.68,1400.8,552.22,210
25,10,641.94,1581.39,1400.75,552.99,209
25,11,642.74,1581.05,1400.94,552.6,208
25,12,642.51,1581.21,1402.02,552.51,207
25,13,642.79,1580.76,1401.31,552.7,206
25,14,643.01,1580.08,1400.88,552.84,205
25,15,642.31,1581.41,1401.63,552.67,204
25,16,642.92,1580.3,1400.0,552.88,203
25,17,642.44,1579.17,1400.32,553.05,202
25,18,643.12,1579.9,1399.82,552.51,201
25,19,643.15,1581.08,1400.89,552.43,200
25,20,642.67,1582.41,1401.16,552.53,199
25,21,643.08,1581.54,1401.91,552.36,198
25,22,642.96,1582.59,1402.45,552.22,197
25,23,642.82,1580.02,1400.48,552.53,196
25,24,642.12,1582.17,1401.76,552.48,195
25,25,642.63,1581.44,1403.06,552.33,194
25,26,642.69,1579.03,1402.26,552.09,193
25,27,643.08,1584.4,1401.77,552.55,192
25,28,642.96,1582.32,1401.59,552.59,191
25,29,642.16,1582.47,1401.94,553.17,190
25,30,643.16,1582.35,1401.96,552.51,189
25,31,642.71,1583.13,1400.96,552.49,188
25,32,642.9,1581.95,1401.38,552.27,187
25,33,643.25,1582.74,1401.73,552.58,186
25,34,643.11,1582.88,1401.2,552.84,185
25,35,643.53,1581.59,1403.31,552.44,184
25,36,643.12,1582.34,1401.06,551.92,183
25,37,643.92,1581.49,1400.96,552.43,182
25,38,644.14,1584.03,1403.92,552.95,181
25,39,643.15,1582.33,1400.88,551.85,180
25,40,643.98,1583.11,1403.36,551.92,179
25,41,643.37,1583.56,1403.09,551.67,178
25,42,643.53,1583.39,1402.93,552.43,177
25,43,643.64,1581.5,1400.82,552.06,176
25,44,643.59,1582.1,1403.13,551.75,175
25,45,643.48,1584.52,1401.85,552.17,174
25,46,643.78,1583.48,1403.23,552.15,173
25,47,643.27,1581.8,1402.81,551.76,172
25,48,644.25,1583.7,1401.26,552.58,171
25,49,643.76,1583.15,1403.02,551.97,170
25,50,644.33,1582.25,1403.66,552.18,169
25,51,643.67,1583.84,1403.76,552.11,168
25,52,644.08,1584.36,1403.41,551.78,167
25,53,644.12,1584.7,1403.01,551.7,166
25,54,644.21,1583.28,1403.42,552.32,165
25,55,644.41,1582.83,1403.26,551.1,164
25,56,644.13,1585.01,1403.39,551.88,163
25,57,645.06,1581.91,1401.94,551.97,162
25,58,644.61,1585.15,1402.72,551.55,161
25,59,643.89,1584.48,1402.45,552.12,160
25,60,644.32,1583.32,1402.73,551.31,159
25,61,644.05,1583.57,1403.67,551.72,158
25,62,644.06,1582.83,1403.21,551.11,157
25,63,644.32,1585.71,1403.29,551.75,156
25,64,644.5,1582.78,1404.91,551.56,155
25,65,644.52,1583.72,1404.47,551.23,154
25,66,645.08,1584.22,1403.19,551.46,153
25,67,645.32,1582.72,1403.24,551.24,152
25,68,643.91,1586.29,1403.7,551.25,151
25,69,645.01,1584.31,1403.26,551.75,150
25,70,644.55,1583.7,1404.39,551.52,149
25,71,645.05,1584.44,1404.71,551.55,148
25,72,645.22,1586.23,1404.93,551.54,147
25,73,644.99,1584.79,1403.28,552.1,146
25,74,644.57,1586.22,1404.64,551.53,145
25,75,644.85,1585.03,1403.58,551.49,144
25,76,644.48,1586.17,1403.98,551.15,143
25,77,644.48,1585.19,1404.14,551.26,142
25,78,645.23,1585.83,1404.32,551.12,141
25,79,644.77,1583.81,1404.18,551.54,140
25,80,644.62,1584.88,1404.34,551.52,139
25,81,644.55,1588.29,1405.04,551.16,138
25,82,644.75,1586.03,1404.87,551.02,137
25,83,644.78,1584.69,1404.6,551.32,136
25,84,646.13,1583.23,1404.07,551.12,135
25,85,645.49,1586.53,1404.5,551.71,134
25,86,644.89,1585.13,1403.66,551.19,133
25,87,645.24,1586.98,1406.25,551.66,132
25,88,644.93,1586.17,1405.44,551.39,131
25,89,646.38,1585.91,1404.94,551.84,130
25,90,645.66,1585.53,1404.15,551.21,129
25,91,645.96,1587.58,1404.29,551.16,128
25,92,645.39,1586.21,1405.77,551.09,127
25,93,645.87,1587.27,1404.61,551.46,126
25,94,645.21,1585.01,1404.77,550.78,125
25,95,645.93,1589.67,1406.11,550.8,124
25,96,645.33,1587.84,1404.31,550.73,123
25,97,645.91,1586.08,1405.41,550.91,122
25,98,645.79,1587.85,1405.87,551.26,121
25,99,646.1,1587.72,1405.42,550.53,120
25,100,645.84,1587.32,1405.54,551.07,119
25,101,646.74,1586.41,1405.21,551.29,118
25,102,646.01,1587.63,1405.12,550.68,117
25,103,645.51,1587.36,1404.86,550.55,116
25,104,646.3,1586.46,1404.74,550.47,115
25,105,646.44,1587.16,1405.43,550.89,114
25,106,646.14,1586.72,1405.54,551.04,113
25,107,646.48,1586.42,1406.89,551.4,112
25,108,646.08,1587.12,1405.2,550.58,111
25,109,646.36,1590.35,1406.56,550.66,110
25,110,646.1,1586.84,1406.88,550.67,109
25,111,646.49,1587.42,1407.78,550.56,108
25,112,646.07,1587.2,1406.48,551.13,107
25,113,646.56,1588.69,1406.65,550.18,106
25,114,646.42,1587.53,1406.13,550.41,105
25,115,646.81,1588.04,1406.34,550.59,104
25,116,646.25,1585.91,1406.57,550.65,103
25,117,646.75,1588.21,1405.55,550.36,102
25,118,647.12,1588.57,1407.11,550.85,101
25,119,646.23,1587.85,1407.07,550.31,100
25,120,646.49,1587.71,1405.98,550.5,99
25,121,646.5,1587.92,1406.84,550.81,98
25,122,647.04,1588.68,1408.0,550.69,97
25,123,647.1,1588.34,1406.43,550.59,96
25,124,647.18,1588.82,1406.29,550.07,95
25,125,646.22,1588.73,1407.5,549.74,94
25,126,646.65,1587.82,1407.21,550.21,93
25,127,646.44,1588.08,1406.35,550.39,92
25,128,646.88,1589.41,1407.01,550.67,91
25,129,646.83,1589.7,1407.32,550.26,90
25,130,647.32,1588.06,1408.12,550.1,89
25,131,646.55,1587.39,1407.25,550.14,88
25,132,647.2,1587.84,1407.62,550.34,87
25,133,646.98,1589.98,1407.75,550.29,86
25,134,647.56,1590.63,1406.71,550.59,85
25,135,646.88,1590.3,1408.16,550.17,84
25,136,647.26,1589.08,1406.79,550.01,83
25,137,647.52,1590.54,1407.5,549.88,82
25,138,646.9,1589.45,1407.14,550.52,81
25,139,647.11,1590.36,1407.12,550.06,80
25,140,647.5,1590.34,1408.01,549.96,79
25,141,647.51,1589.34,1406.58,550.17,78
25,142,648.02,1591.71,1408.03,550.16,77
25,143,646.5,1593.2,1408.98,550.29,76
25,144,647.62,1587.32,1408.04,550.05,75
25,145,647.06,1590.6,1408.93,550.12,74
25,146,647.8,1590.62,1407.74,550.23,73
25,147,648.31,1590.25,1407.45,549.56,72
25,148,647.94,1591.01,1408.4,549.89,71
25,149,647.89,1589.7,1407.6,549.64,70
25,150,647.43,1591.05,1408.0,549.71,69
25,151,647.32,1591.29,1409.13,549.59,68
25,152,647.85,1589.43,1408.22,550.06,67
25,153,648.59,1590.08,1408.94,550.07,66
25,154,647.92,1592.08,1408.18,549.97,65
25,155,647.79,1591.4,1408.84,550.17,64
25,156,648.79,1591.93,1409.08,549.68,63
25,157,647.19,1592.45,1410.09,549.87,62
25,158,647.73,1592.62,1409.54,549.14,61
25,159,648.23,1591.33,1407.43,549.41,60
25,160,648.65,1591.19,1408.01,549.51,59
25,161,647.77,1591.26,1409.42,550.04,58
25,162,648.02,1590.82,1409.28,549.96,57
25,163,648.47,1592.83,1410.39,549.16,56
25,164,648.97,1592.94,1408.05,549.77,55
25,165,648.66,1590.14,1408.99,549.66,54
25,166,648.01,1591.11,1410.22,550.09,53
25,167,648.04,1588.39,1410.14,550.12,52
25,168,648.87,1591.32,1408.34,549.73,51
25,169,648.98,1590.94,1409.48,549.4,50
25,170,648.9,1589.33,1409.63,549.4,49
25,171,649.37,1592.24,1409.94,549.2,48
25,172,648.59,1592.41,1409.14,549.39,47
25,173,648.82,1589.95,1409.06,549.68,46
25,174,648.6,1594.88,1409.61,548.87,45
25,175,648.97,1590.88,1409.86,549.23,44
25,176,648.63,1593.46,1408.38,549.24,43
25,177,648.63,1593.89,1409.42,549.08,42
25,178,649.0,1591.28,1409.15,549.55,41
25,179,647.8,1591.27,1409.27,549.79,40
25,180,649.16,1592.46,1409.78,549.34,39
25,181,649.12,1592.71,1411.48,549.15,38
25,182,649.13,1592.68,1410.72,549.05,37
25,183,648.96,1590.89,1410.82,548.78,36
25,184,649.36,1594.79,1411.62,549.13,35
25,185,649.04,1592.75,1410.86,549.16,34
25,186,649.11,1594.2,1410.23,549.13,33
25,187,648.91,1594.21,1410.44,549.15,32
25,188,648.55,1594.19,1409.39,549.27,31
25,189,649.02,1591.83,1411.1,549.15,30
25,190,649.39,1595.53,1411.96,549.02,29
25,191,648.89,1594.95,1409.39,549.22,28
25,192,649.34,1593.42,1411.5,548.82,27
25,193,649.25,1594.31,1412.01,549.78,26
25,194,648.95,1592.96,1409.8,549.27,25
25,195,649.59,1594.59,1410.37,549.2,24
25,196,649.54,1593.77,1410.28,549.38,23
25,197,649.14,1593.54,1412.22,549.33,22
25,198,649.35,1592.79,1411.26,549.13,21
25,199,650.2,1592.12,1411.96,548.64,20
25,200,650.3,1591.94,1410.07,549.41,19
25,201,650.51,1594.07,1410.75,548.87,18
25,202,650.01,1594.63,1410.83,548.27,17
25,203,649.66,1592.22,1411.74,548.94,16
25,204,649.87,1593.86,1412.75,549.15,15
25,205,650.04,1593.58,1412.26,548.82,14
25,206,649.74,1593.59,1411.82,549.05,13
25,207,650.29,1595.16,1411.1,548.58,12
25,208,650.13,1594.34,1410.6,548.72,11
25,209,650.39,1594.04,1412.72,548.33,10
25,210,649.82,1593.89,1412.16,548.75,9
25,211,649.84,1592.4,1410.61,548.14,8
25,212,650.58,1593.44,1412.16,548.81,7
25,213,650.74,1593.93,1412.0,548.66,6
25,214,650.36,1594.83,1412.4,548.82,5
25,215,650.34,1594.37,1411.32,548.59,4
25,216,650.47,1594.88,1410.8,548.47,3
25,217,650.21,1595.08,1413.92,548.67,2
25,218,650.97,1594.31,1411.96,548.89,1
25,219,649.87,1594.92,1412.5,548.48,0
26,1,641.6,1579.15,1400.96,552.8,174
26,2,641.49,1580.81,1399.7,553.49,173
26,3,642.26,1580.45,1399.91,553.4,172
26,4,642.34,1579.86,1399.64,552.88,171
26,5,641.85,1581.67,1398.9,552.83,170
26,6,642.54,1580.93,1399.84,553.04,169
26,7,641.99,1580.58,1401.0,552.96,168
26,8,642.12,1582.13,1400.62,553.02,167
26,9,643.05,1582.12,1401.51,552.83,166
26,10,642.8,1581.12,1399.72,552.83,165
26,11,642.64,1581.66,1400.65,552.49,164
26,12,642.85,1579.47,1401.99,552.62,163
26,13,642.73,1581.8,1401.36,552.24,162
26,14,643.01,1581.58,1400.45,552.42,161
26,15,642.59,1579.74,1402.41,553.06,160
26,16,642.96,1581.12,1400.94,552.82,159
26,17,643.53,1580.79,1400.27,553.03,158
26,18,642.16,1580.35,1401.04,552.07,157
26,19,643.37,1582.68,1400.84,552.9,156
26,20,643.55,1581.6,1401.01,553.16,155
26,21,643.31,1582.13,1402.53,552.55,154
26,22,642.87,1582.01,1402.34,551.84,153
26,23,643.0,1583.66,1401.17,552.87,152
26,24,643.73,1582.01,1401.19,552.3,151
26,25,644.28,1584.42,1401.81,552.17,150
26,26,643.31,1582.55,1400.79,552.36,149
26,27,643.84,1580.19,1402.51,552.72,148
26,28,643.14,1584.47,1401.37,552.41,147
26,29,643.29,1582.15,1401.49,552.46,146
26,30,643.8,1582.53,1400.97,552.35,145
26,31,643.67,1582.43,1403.62,551.73,144
26,32,642.67,1581.9,1402.76,551.86,143
26,33,643.21,1584.01,1402.63,552.26,142
26,34,643.96,1582.44,1402.03,552.37,141
26,35,643.16,1580.47,1402.05,552.38,140
26,36,643.85,1584.16,1400.86,552.17,139
26,37,644.06,1581.59,1403.23,552.02,138
26,38,645.07,1580.69,1403.7,551.9,137
26,39,643.25,1582.76,1402.9,552.31,136
26,40,644.63,1585.18,1401.97,552.31,135
26,41,644.15,1582.78,1402.64,551.73,134
26,42,644.05,1582.77,1402.06,552.06,133
26,43,644.34,1583.51,1404.04,551.82,132
26,44,644.02,1584.61,1402.91,551.89,131
26,45,643.18,1583.93,1401.62,551.48,130
26,46,643.7,1582.74,1402.72,551.67,129
26,47,644.55,1584.35,1401.7,551.82,128
26,48,644.46,1583.77,1403.24,551.82,127
26,49,644.69,1582.37,1403.16,552.19,126
26,50,645.0,1585.36,1403.86,552.21,125
26,51,645.24,1584.27,1402.72,551.61,124
26,52,645.76,1582.63,1403.19,551.24,123
26,53,644.62,1583.16,1403.55,551.05,122
26,54,644.87,1586.16,1403.4,551.57,121
26,55,644.61,1584.99,1403.74,551.82,120
26,56,645.21,1583.89,1403.59,551.83,119
26,57,644.2,1582.59,1404.09,551.68,118
26,58,644.53,1584.34,1403.37,551.25,117
26,59,645.14,1583.71,1403.83,551.21,116
26,60,644.33,1586.26,1403.7,551.51,115
26,61,644.36,1584.41,1404.79,552.21,114
26,62,644.22,1585.14,1404.58,551.22,113
26,63,645.4,1584.43,1404.44,551.22,112
26,64,645.6,1584.75,1404.11,551.64,111
26,65,644.75,1585.73,1403.0,551.0,110
26,66,645.36,1584.54,1404.09,551.45,109
26,67,645.02,1586.81,1404.77,551.41,108
26,68,645.8,1586.29,1405.89,551.52,107
26,69,645.14,1587.54,1404.94,551.11,106
26,70,645.51,1587.41,1405.16,551.75,105
26,71,645.88,1586.79,1404.05,551.12,104
26,72,645.53,1587.09,1405.45,551.2,103
26,73,645.59,1587.21,1404.32,551.63,102
26,74,644.78,1588.17,1405.04,551.4,101
26,75,645.79,1586.93,1405.59,551.31,100
26,76,645.56,1587.84,1404.34,551.04,99
26,77,646.07,1587.88,1405.65,550.9,98
26,78,646.15,1585.97,1406.75,550.97,97
26,79,645.22,1585.43,1405.45,551.01,96
26,80,646.67,1585.7,1405.52,550.63,95
26,81,645.74,1589.06,1404.65,551.09,94
26,82,646.14,1587.09,1406.04,550.54,93
26,83,646.69,1589.52,1405.73,551.59,92
26,84,645.92,1587.78,1406.91,550.7,91
26,85,645.58,1585.45,1407.48,550.66,90
26,86,646.1,1586.13,1406.66,550.55,89
26,87,646.03,1587.92,1405.11,550.71,88
26,88,646.84,1588.16,1406.14,550.8,87
26,89,646.17,1590.13,1405.45,550.77,86
26,90,646.42,1589.03,1407.05,550.68,85
26,91,646.54,1588.3,1404.42,550.18,84
26,92,646.23,1587.32,1405.35,550.86,83
26,93,646.52,1587.82,1405.37,550.6,82
26,94,645.52,1587.97,1406.5,550.66,81
26,95,645.99,1588.52,1405.68,550.31,80
26,96,646.95,1590.76,1406.62,550.29,79
26,97,646.79,1589.55,1407.15,551.33,78
26,98,646.47,1588.81,1407.96,550.93,77
26,99,646.03,1588.59,1407.98,551.32,76
26,100,647.14,1588.24,1406.05,551.09,75
26,101,647.2,1587.75,1406.76,550.5,74
26,102,647.17,1587.78,1406.5,549.88,73
26,103,647.42,1588.54,1407.44,550.78,72
26,104,647.14,1588.9,1407.29,550.34,71
26,105,647.6,1589.49,1406.76,550.61,70
26,106,647.64,1587.6,1408.49,550.38,69
26,107,647.31,1590.5,1406.88,550.53,68
26,108,647.1,1587.61,1406.61,550.39,67
26,109,646.92,1591.4,1408.43,550.6,66
26,110,647.39,1589.86,1406.59,550.47,65
26,111,647.54,1590.32,1408.96,549.96,64
26,112,647.39,1590.12,1406.93,550.06,63
26,113,647.69,1589.42,1408.8,549.64,62
26,114,647.99,1590.7,1407.36,549.79,61
26,115,646.75,1589.03,1408.72,550.03,60
26,116,648.1,1589.33,1408.52,549.8,59
26,117,647.3,1590.03,1407.49,549.53,58
26,118,647.66,1590.38,1409.11,550.25,57
26,119,648.27,1591.2,1408.43,549.57,56
26,120,647.89,1591.14,1409.39,550.12,55
26,121,648.37,1589.27,1408.04,550.02,54
26,122,648.39,1590.42,1408.3,550.07,53
26,123,647.52,1592.61,1407.73,549.26,52
26,124,648.03,1592.81,1408.97,550.04,51
26,125,648.09,1590.67,1407.34,549.11,50
26,126,648.2,1592.52,1408.92,549.95,49
26,127,648.8,1591.43,1408.61,549.49,48
26,128,649.03,1591.75,1408.02,549.36,47
26,129,648.77,1589.96,1410.33,548.86,46
26,130,648.88,1591.88,1409.01,549.6,45
26,131,649.12,1592.23,1408.26,549.12,44
26,132,648.48,1591.46,1407.84,549.59,43
26,133,648.23,1591.56,1409.7,550.03,42
26,134,648.87,1590.77,1409.48,549.57,41
26,135,648.02,1592.2,1410.74,549.54,40
26,136,647.97,1591.85,1408.35,549.76,39
26,137,648.86,1591.69,1409.13,549.41,38
26,138,648.71,1591.06,1408.35,549.79,37
26,139,648.6,1592.27,1409.76,549.52,36
26,140,648.33,1590.15,1409.13,549.52,35
26,141,648.56,1591.82,1411.37,548.82,34
26,142,648.6,1594.61,1409.7,549.14,33
26,143,649.41,1592.49,1409.53,549.38,32
26,144,648.73,1591.29,1409.78,548.99,31
26,145,649.05,1593.02,1410.63,549.61,30
26,146,648.93,1593.28,1410.41,549.34,29
26,147,648.95,1591.53,1410.48,548.71,28
26,148,649.08,1589.79,1409.08,548.93,27
26,149,649.68,1593.77,1409.77,549.39,26
26,150,649.64,1592.84,1409.18,549.08,25
26,151,649.3,1591.64,1410.65,549.2,24
26,152,649.56,1593.54,1411.01,549.04,23
26,153,649.51,1592.81,1410.02,549.47,22
26,154,648.66,1594.43,1410.06,548.81,21
26,155,649.63,1591.68,1409.98,548.76,20
26,156,649.49,1592.58,1411.98,549.53,19
26,157,648.82,1594.29,1411.45,549.13,18
26,158,649.41,1593.43,1410.24,548.81,17
26,159,649.24,1593.67,1409.7,548.85,16
26,160,649.27,1594.15,1410.43,548.97,15
